,Ref,Sub Ref,Temperature (K),Type Alcohol,FAME/FAEE_F,GLYCEROL_F,ALCOHOL_F,OIL_F,DAG_F,MAG_F,ACID_F,WATER_F,FAME/FAEE_L,GLYCEROL_L,ALCOHOL_L,OIL_L,DAG_L,MAG_L,ACID_L,WATER_L,FAME/FAEE_H,GLYCEROL_H,ALCOHOL_H,OIL_H,DAG_H,MAG_H,ACID_H,WATER_H,R2_othmer_tobias,a_othmer_tobias,b_othmer_tobias
85,6,a,343.15,2,0.3239,0.3268,0.3493,0.0,0.0,0.0,0.0,0.0,0.7779,0.0203,0.2018,0.0,0.0,0.0,0.0,0.0,0.0338,0.5389,0.42729999999999996,0.0,0.0,0.0,0.0,0.0,0.9484454966912998,-1.3300409717980344,0.9472540692419497
86,6,a,343.15,2,0.2518,0.5036999999999999,0.2445,0.0,0.0,0.0,0.0,0.0,0.8924,0.004699999999999999,0.10289999999999999,0.0,0.0,0.0,0.0,0.0,0.0177,0.6833,0.299,0.0,0.0,0.0,0.0,0.0,0.9484454966912998,-1.3300409717980344,0.9472540692419497
87,6,a,343.15,2,0.4236,0.4226,0.15380000000000002,0.0,0.0,0.0,0.0,0.0,0.9231,0.0022,0.0747,0.0,0.0,0.0,0.0,0.0,0.012199999999999999,0.7695000000000001,0.2183,0.0,0.0,0.0,0.0,0.0,0.9484454966912998,-1.3300409717980344,0.9472540692419497
88,7,a,303.15,1,0.5038,0.4349,0.0613,0.0,0.0,0.0,0.0,0.0,0.9854,0.0013,0.013300000000000001,0.0,0.0,0.0,0.0,0.0,0.0088,0.8878,0.10339999999999999,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
89,7,a,303.15,1,0.4496,0.3568,0.1936,0.0,0.0,0.0,0.0,0.0,0.9587,0.002,0.0393,0.0,0.0,0.0,0.0,0.0,0.0040999999999999995,0.6667000000000001,0.3292,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
90,7,a,303.15,1,0.3761,0.3065,0.31739999999999996,0.0,0.0,0.0,0.0,0.0,0.9416,0.0012,0.0572,0.0,0.0,0.0,0.0,0.0,0.0026,0.5294,0.46799999999999997,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
91,7,a,303.15,1,0.3152,0.2805,0.4043,0.0,0.0,0.0,0.0,0.0,0.9251,0.0026,0.0723,0.0,0.0,0.0,0.0,0.0,0.0028000000000000004,0.4362,0.561,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
92,7,a,303.15,1,0.30010000000000003,0.1877,0.5122,0.0,0.0,0.0,0.0,0.0,0.9178000000000001,0.0016,0.0806,0.0,0.0,0.0,0.0,0.0,0.0325,0.27899999999999997,0.6884999999999999,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
93,7,a,303.15,1,0.2504,0.1293,0.6203,0.0,0.0,0.0,0.0,0.0,0.8615999999999999,0.0025,0.1359,0.0,0.0,0.0,0.0,0.0,0.0885,0.1805,0.731,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
94,7,a,318.15,1,0.5073,0.42469999999999997,0.068,0.0,0.0,0.0,0.0,0.0,0.9793000000000001,0.0013,0.0194,0.0,0.0,0.0,0.0,0.0,0.0040999999999999995,0.879,0.11689999999999999,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
95,7,a,318.15,1,0.4251,0.3726,0.2023,0.0,0.0,0.0,0.0,0.0,0.9390999999999999,0.0013,0.0596,0.0,0.0,0.0,0.0,0.0,0.0045000000000000005,0.6959000000000001,0.29960000000000003,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
96,7,a,318.15,1,0.3711,0.3309,0.298,0.0,0.0,0.0,0.0,0.0,0.905,0.0037,0.0913,0.0,0.0,0.0,0.0,0.0,0.0019,0.5703,0.4278,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
97,7,a,318.15,1,0.3152,0.2853,0.3995,0.0,0.0,0.0,0.0,0.0,0.8517,0.008100000000000001,0.1402,0.0,0.0,0.0,0.0,0.0,0.0040999999999999995,0.4681,0.5278,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
98,7,a,318.15,1,0.2894,0.1937,0.5169,0.0,0.0,0.0,0.0,0.0,0.8247,0.0034000000000000002,0.17190000000000003,0.0,0.0,0.0,0.0,0.0,0.0418,0.2816,0.6766,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
99,7,a,318.15,1,0.2584,0.1433,0.5982999999999999,0.0,0.0,0.0,0.0,0.0,0.7555,0.0137,0.23079999999999998,0.0,0.0,0.0,0.0,0.0,0.1002,0.2004,0.6994,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
100,7,a,333.15,1,0.49340000000000006,0.43439999999999995,0.0722,0.0,0.0,0.0,0.0,0.0,0.9779000000000001,0.0012,0.0209,0.0,0.0,0.0,0.0,0.0,0.0054,0.8818,0.1128,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
101,7,a,333.15,1,0.45039999999999997,0.3635,0.1861,0.0,0.0,0.0,0.0,0.0,0.9336,0.0017000000000000001,0.0647,0.0,0.0,0.0,0.0,0.0,0.0027,0.7081999999999999,0.2891,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
102,7,a,333.15,1,0.3643,0.3243,0.3114,0.0,0.0,0.0,0.0,0.0,0.9095,0.0021,0.08839999999999999,0.0,0.0,0.0,0.0,0.0,0.0032,0.5670000000000001,0.42979999999999996,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
103,7,a,333.15,1,0.3075,0.2893,0.4032,0.0,0.0,0.0,0.0,0.0,0.8832,0.0017000000000000001,0.1151,0.0,0.0,0.0,0.0,0.0,0.0028000000000000004,0.4696,0.5276,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
104,7,a,333.15,1,0.2845,0.1905,0.525,0.0,0.0,0.0,0.0,0.0,0.8540000000000001,0.0012,0.1448,0.0,0.0,0.0,0.0,0.0,0.0447,0.3064,0.6489,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
105,7,a,333.15,1,0.3075,0.2893,0.4032,0.0,0.0,0.0,0.0,0.0,0.8832,0.0017000000000000001,0.1151,0.0,0.0,0.0,0.0,0.0,0.0028000000000000004,0.4696,0.5276,0.0,0.0,0.0,0.0,0.0,0.825334184745274,-2.3727062148754214,0.6895921471953154
106,8,a,303.15,1,0.39380000000000004,0.39289999999999997,0.2133,0.0,0.0,0.0,0.0,0.0,0.9305,0.0055000000000000005,0.064,0.0,0.0,0.0,0.0,0.0,0.0004,0.6819,0.3177,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
107,8,a,303.15,1,0.38770000000000004,0.45270000000000005,0.15960000000000002,0.0,0.0,0.0,0.0,0.0,0.9547,0.0046,0.0407,0.0,0.0,0.0,0.0,0.0,0.0007000000000000001,0.7567,0.2426,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
108,8,a,303.15,1,0.4493,0.47369999999999995,0.077,0.0,0.0,0.0,0.0,0.0,0.9717,0.0052,0.0231,0.0,0.0,0.0,0.0,0.0,0.0002,0.8765999999999999,0.1232,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
109,8,a,303.15,1,0.2838,0.3743,0.3419,0.0,0.0,0.0,0.0,0.0,0.935,0.0036,0.061399999999999996,0.0,0.0,0.0,0.0,0.0,0.0091,0.5373,0.4536,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
110,8,a,303.15,1,0.2823,0.32189999999999996,0.3958,0.0,0.0,0.0,0.0,0.0,0.9026000000000001,0.006500000000000001,0.0909,0.0,0.0,0.0,0.0,0.0,0.0058,0.4526,0.5416,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
111,8,a,303.15,1,0.29510000000000003,0.259,0.4459,0.0,0.0,0.0,0.0,0.0,0.9056000000000001,0.0064,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,0.0182,0.37939999999999996,0.6024,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
112,8,a,303.15,1,0.298,0.1307,0.5713,0.0,0.0,0.0,0.0,0.0,0.7648,0.0053,0.2299,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.201,0.74,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
113,8,a,318.15,1,0.4607,0.4802,0.0591,0.0,0.0,0.0,0.0,0.0,0.9797,0.0034999999999999996,0.0168,0.0,0.0,0.0,0.0,0.0,0.001,0.9087999999999999,0.0902,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
114,8,a,318.15,1,0.40590000000000004,0.4205,0.1736,0.0,0.0,0.0,0.0,0.0,0.9505,0.0079,0.0416,0.0,0.0,0.0,0.0,0.0,0.0032,0.7304,0.2664,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
115,8,a,318.15,1,0.3439,0.3429,0.3132,0.0,0.0,0.0,0.0,0.0,0.9318000000000001,0.0031,0.06509999999999999,0.0,0.0,0.0,0.0,0.0,0.0111,0.5329999999999999,0.4559,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
116,8,a,318.15,1,0.3066,0.31579999999999997,0.3776,0.0,0.0,0.0,0.0,0.0,0.9014,0.0011,0.0975,0.0,0.0,0.0,0.0,0.0,0.0152,0.4698,0.515,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
117,8,a,318.15,1,0.23809999999999998,0.26239999999999997,0.49950000000000006,0.0,0.0,0.0,0.0,0.0,0.8553000000000001,0.0015,0.1432,0.0,0.0,0.0,0.0,0.0,0.024900000000000002,0.35850000000000004,0.6165999999999999,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
118,8,a,318.15,1,0.2958,0.1689,0.5353,0.0,0.0,0.0,0.0,0.0,0.7868,0.0011,0.2121,0.0,0.0,0.0,0.0,0.0,0.056600000000000004,0.2418,0.7016,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
119,8,a,333.15,1,0.4765,0.4858,0.0377,0.0,0.0,0.0,0.0,0.0,0.9632,0.0011,0.035699999999999996,0.0,0.0,0.0,0.0,0.0,0.0040999999999999995,0.7448999999999999,0.251,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
120,8,a,333.15,1,0.4416,0.45649999999999996,0.10189999999999999,0.0,0.0,0.0,0.0,0.0,0.9751000000000001,0.0014000000000000002,0.0235,0.0,0.0,0.0,0.0,0.0,0.0004,0.8323,0.1673,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
121,8,a,333.15,1,0.4156,0.4249,0.1595,0.0,0.0,0.0,0.0,0.0,0.9901000000000001,0.0013,0.0086,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.9279000000000001,0.0611,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
122,8,a,333.15,1,0.36869999999999997,0.3923,0.239,0.0,0.0,0.0,0.0,0.0,0.9407,0.0042,0.055099999999999996,0.0,0.0,0.0,0.0,0.0,0.0279,0.6149,0.35719999999999996,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
123,8,a,333.15,1,0.34009999999999996,0.3143,0.3456,0.0,0.0,0.0,0.0,0.0,0.9048999999999999,0.0060999999999999995,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,0.041100000000000005,0.48100000000000004,0.4779,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
124,8,a,333.15,1,0.3019,0.23070000000000002,0.46740000000000004,0.0,0.0,0.0,0.0,0.0,0.8245999999999999,0.005,0.1704,0.0,0.0,0.0,0.0,0.0,0.0466,0.3329,0.6204999999999999,0.0,0.0,0.0,0.0,0.0,0.95241790919406,-2.306974311885371,0.7717438226601727
125,9,a,298.15,2,0.1617,0.6851,0.1532,0.0,0.0,0.0,0.0,0.0,0.9269,0.0217,0.051399999999999994,0.0,0.0,0.0,0.0,0.0,0.0025,0.8249,0.1726,0.0,0.0,0.0,0.0,0.0,0.918304357411339,-1.1648488864300088,0.8546406818497977
126,9,a,298.15,2,0.3542,0.4251,0.2207,0.0,0.0,0.0,0.0,0.0,0.8818,0.0256,0.0926,0.0,0.0,0.0,0.0,0.0,0.0039000000000000003,0.6995,0.2966,0.0,0.0,0.0,0.0,0.0,0.918304357411339,-1.1648488864300088,0.8546406818497977
127,9,a,298.15,2,0.3899,0.3356,0.27449999999999997,0.0,0.0,0.0,0.0,0.0,0.8423,0.0253,0.1324,0.0,0.0,0.0,0.0,0.0,0.0084,0.6001,0.39149999999999996,0.0,0.0,0.0,0.0,0.0,0.918304357411339,-1.1648488864300088,0.8546406818497977
128,9,a,298.15,2,0.5191,0.20920000000000002,0.2717,0.0,0.0,0.0,0.0,0.0,0.8165,0.022099999999999998,0.16140000000000002,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.5432,0.4428,0.0,0.0,0.0,0.0,0.0,0.918304357411339,-1.1648488864300088,0.8546406818497977
129,9,a,333.15,2,0.3996,0.3996,0.20079999999999998,0.0,0.0,0.0,0.0,0.0,0.8531,0.018600000000000002,0.1283,0.0,0.0,0.0,0.0,0.0,0.0066,0.7252,0.2682,0.0,0.0,0.0,0.0,0.0,0.918304357411339,-1.1648488864300088,0.8546406818497977
130,9,a,333.15,2,0.3005,0.3978,0.3017,0.0,0.0,0.0,0.0,0.0,0.8058,0.0189,0.1753,0.0,0.0,0.0,0.0,0.0,0.005600000000000001,0.6042000000000001,0.39020000000000005,0.0,0.0,0.0,0.0,0.0,0.918304357411339,-1.1648488864300088,0.8546406818497977
131,9,a,333.15,2,0.5331,0.1981,0.2688,0.0,0.0,0.0,0.0,0.0,0.787,0.0196,0.1934,0.0,0.0,0.0,0.0,0.0,0.0077,0.5589,0.4334,0.0,0.0,0.0,0.0,0.0,0.918304357411339,-1.1648488864300088,0.8546406818497977
132,9,a,333.15,2,0.4863,0.1993,0.3144,0.0,0.0,0.0,0.0,0.0,0.7509999999999999,0.0209,0.2281,0.0,0.0,0.0,0.0,0.0,0.0128,0.5055,0.4817,0.0,0.0,0.0,0.0,0.0,0.918304357411339,-1.1648488864300088,0.8546406818497977
133,9,a,333.15,2,0.4416,0.193,0.3654,0.0,0.0,0.0,0.0,0.0,0.7195999999999999,0.023799999999999998,0.2566,0.0,0.0,0.0,0.0,0.0,0.0207,0.4464,0.5329,0.0,0.0,0.0,0.0,0.0,0.918304357411339,-1.1648488864300088,0.8546406818497977
134,10,a,293.15,2,0.49420000000000003,0.46649999999999997,0.0393,0.0,0.0,0.0,0.0,0.0,0.9612999999999999,0.0148,0.0239,0.0,0.0,0.0,0.0,0.0,0.0189,0.9269,0.0542,0.0,0.0,0.0,0.0,0.0,0.9229517551300969,-1.253874716074145,0.8610128433181043
135,10,a,293.15,2,0.44770000000000004,0.4457,0.1066,0.0,0.0,0.0,0.0,0.0,0.9279000000000001,0.0199,0.052199999999999996,0.0,0.0,0.0,0.0,0.0,0.0209,0.8284999999999999,0.1506,0.0,0.0,0.0,0.0,0.0,0.9229517551300969,-1.253874716074145,0.8610128433181043
136,10,a,293.15,2,0.4152,0.408,0.17679999999999998,0.0,0.0,0.0,0.0,0.0,0.8878,0.026099999999999998,0.0861,0.0,0.0,0.0,0.0,0.0,0.0218,0.7338,0.2444,0.0,0.0,0.0,0.0,0.0,0.9229517551300969,-1.253874716074145,0.8610128433181043
137,10,a,293.15,2,0.38060000000000005,0.37020000000000003,0.2492,0.0,0.0,0.0,0.0,0.0,0.813,0.0373,0.1497,0.0,0.0,0.0,0.0,0.0,0.0216,0.65,0.3284,0.0,0.0,0.0,0.0,0.0,0.9229517551300969,-1.253874716074145,0.8610128433181043
138,10,a,293.15,2,0.32909999999999995,0.3272,0.34369999999999995,0.0,0.0,0.0,0.0,0.0,0.7807,0.04190000000000001,0.17739999999999997,0.0,0.0,0.0,0.0,0.0,0.019,0.5246999999999999,0.45630000000000004,0.0,0.0,0.0,0.0,0.0,0.9229517551300969,-1.253874716074145,0.8610128433181043
139,10,a,323.15,2,0.46630000000000005,0.47600000000000003,0.057699999999999994,0.0,0.0,0.0,0.0,0.0,0.9591,0.020499999999999997,0.0204,0.0,0.0,0.0,0.0,0.0,0.0387,0.8797,0.0816,0.0,0.0,0.0,0.0,0.0,0.9229517551300969,-1.253874716074145,0.8610128433181043
140,10,a,323.15,2,0.4335,0.4445,0.122,0.0,0.0,0.0,0.0,0.0,0.9333,0.0278,0.038900000000000004,0.0,0.0,0.0,0.0,0.0,0.024399999999999998,0.7793000000000001,0.1963,0.0,0.0,0.0,0.0,0.0,0.9229517551300969,-1.253874716074145,0.8610128433181043
141,10,a,323.15,2,0.3933,0.41100000000000003,0.1957,0.0,0.0,0.0,0.0,0.0,0.8965000000000001,0.0391,0.0644,0.0,0.0,0.0,0.0,0.0,0.022400000000000003,0.6811,0.2965,0.0,0.0,0.0,0.0,0.0,0.9229517551300969,-1.253874716074145,0.8610128433181043
142,10,a,323.15,2,0.3786,0.3635,0.2579,0.0,0.0,0.0,0.0,0.0,0.8325,0.0632,0.1043,0.0,0.0,0.0,0.0,0.0,0.0104,0.6104999999999999,0.3791,0.0,0.0,0.0,0.0,0.0,0.9229517551300969,-1.253874716074145,0.8610128433181043
143,10,a,323.15,2,0.3497,0.32689999999999997,0.3234,0.0,0.0,0.0,0.0,0.0,0.8078,0.0761,0.1161,0.0,0.0,0.0,0.0,0.0,0.0269,0.5446,0.4285,0.0,0.0,0.0,0.0,0.0,0.9229517551300969,-1.253874716074145,0.8610128433181043
144,10,b,298.15,2,0.46649999999999997,0.4904,0.0431,0.0,0.0,0.0,0.0,0.0,0.9495999999999999,0.0175,0.0329,0.0,0.0,0.0,0.0,0.0,0.0429,0.9073,0.049800000000000004,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
145,10,b,298.15,2,0.4672,0.46649999999999997,0.0663,0.0,0.0,0.0,0.0,0.0,0.9417,0.0171,0.0412,0.0,0.0,0.0,0.0,0.0,0.0481,0.8674,0.08449999999999999,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
146,10,b,298.15,2,0.45380000000000004,0.44229999999999997,0.1039,0.0,0.0,0.0,0.0,0.0,0.9244,0.016399999999999998,0.0592,0.0,0.0,0.0,0.0,0.0,0.050499999999999996,0.8219,0.1276,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
147,10,b,298.15,2,0.4255,0.4391,0.1354,0.0,0.0,0.0,0.0,0.0,0.9148000000000001,0.0159,0.0693,0.0,0.0,0.0,0.0,0.0,0.0493,0.7797,0.171,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
148,10,b,298.15,2,0.4083,0.4118,0.17989999999999998,0.0,0.0,0.0,0.0,0.0,0.8778,0.0143,0.1079,0.0,0.0,0.0,0.0,0.0,0.0424,0.7281,0.22949999999999998,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
149,10,b,298.15,2,0.3907,0.3994,0.20989999999999998,0.0,0.0,0.0,0.0,0.0,0.8702,0.013999999999999999,0.1158,0.0,0.0,0.0,0.0,0.0,0.034,0.693,0.273,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
150,10,b,313.15,2,0.47840000000000005,0.4864,0.0352,0.0,0.0,0.0,0.0,0.0,0.9740000000000001,0.018799999999999997,0.0072,0.0,0.0,0.0,0.0,0.0,0.0287,0.9184,0.0529,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
151,10,b,313.15,2,0.4606,0.4752,0.0642,0.0,0.0,0.0,0.0,0.0,0.9529000000000001,0.0199,0.027200000000000002,0.0,0.0,0.0,0.0,0.0,0.028399999999999998,0.8791,0.0925,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
152,10,b,313.15,2,0.4233,0.47740000000000005,0.0993,0.0,0.0,0.0,0.0,0.0,0.9311,0.0212,0.04769999999999999,0.0,0.0,0.0,0.0,0.0,0.0276,0.8375,0.1349,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
153,10,b,313.15,2,0.43770000000000003,0.4279,0.1344,0.0,0.0,0.0,0.0,0.0,0.9035,0.022799999999999997,0.0737,0.0,0.0,0.0,0.0,0.0,0.0263,0.7934,0.18030000000000002,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
154,10,b,313.15,2,0.41659999999999997,0.4117,0.17170000000000002,0.0,0.0,0.0,0.0,0.0,0.8831,0.024,0.0929,0.0,0.0,0.0,0.0,0.0,0.0242,0.7431,0.2327,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
155,10,b,313.15,2,0.39380000000000004,0.3996,0.2066,0.0,0.0,0.0,0.0,0.0,0.8690000000000001,0.024900000000000002,0.1061,0.0,0.0,0.0,0.0,0.0,0.021099999999999997,0.6933,0.28559999999999997,0.0,0.0,0.0,0.0,0.0,0.9372760151454275,-1.0816767660476545,0.9364988283629131
156,11,a,293.15,2,0.4911,0.4892,0.0197,0.0,0.0,0.0,0.0,0.0,0.9715,0.0131,0.0154,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.9466,0.03,0.0,0.0,0.0,0.0,0.0,0.956457193835279,-0.042726096606792385,1.2115094197714324
157,11,a,293.15,2,0.4732,0.46909999999999996,0.057699999999999994,0.0,0.0,0.0,0.0,0.0,0.9486,0.0163,0.0351,0.0,0.0,0.0,0.0,0.0,0.029900000000000003,0.8918,0.0783,0.0,0.0,0.0,0.0,0.0,0.956457193835279,-0.042726096606792385,1.2115094197714324
158,11,a,293.15,2,0.46759999999999996,0.4448,0.0876,0.0,0.0,0.0,0.0,0.0,0.8926000000000001,0.0241,0.0833,0.0,0.0,0.0,0.0,0.0,0.0335,0.8565,0.11,0.0,0.0,0.0,0.0,0.0,0.956457193835279,-0.042726096606792385,1.2115094197714324
159,11,a,293.15,2,0.4404,0.44229999999999997,0.1173,0.0,0.0,0.0,0.0,0.0,0.8820999999999999,0.0255,0.0924,0.0,0.0,0.0,0.0,0.0,0.0374,0.8146,0.14800000000000002,0.0,0.0,0.0,0.0,0.0,0.956457193835279,-0.042726096606792385,1.2115094197714324
160,11,a,293.15,2,0.40619999999999995,0.3935,0.2003,0.0,0.0,0.0,0.0,0.0,0.8157,0.0348,0.1495,0.0,0.0,0.0,0.0,0.0,0.04,0.7809999999999999,0.179,0.0,0.0,0.0,0.0,0.0,0.956457193835279,-0.042726096606792385,1.2115094197714324
161,11,a,293.15,2,0.41229999999999994,0.41960000000000003,0.1681,0.0,0.0,0.0,0.0,0.0,0.7857,0.039,0.1753,0.0,0.0,0.0,0.0,0.0,0.0417,0.7563,0.20199999999999999,0.0,0.0,0.0,0.0,0.0,0.956457193835279,-0.042726096606792385,1.2115094197714324
162,11,a,323.15,2,0.47240000000000004,0.4788,0.048799999999999996,0.0,0.0,0.0,0.0,0.0,0.9357,0.0605,0.0038,0.0,0.0,0.0,0.0,0.0,0.0178,0.9112,0.071,0.0,0.0,0.0,0.0,0.0,0.956457193835279,-0.042726096606792385,1.2115094197714324
163,11,a,323.15,2,0.4576,0.4556,0.0868,0.0,0.0,0.0,0.0,0.0,0.8894,0.035,0.0756,0.0,0.0,0.0,0.0,0.0,0.0213,0.8542000000000001,0.1245,0.0,0.0,0.0,0.0,0.0,0.956457193835279,-0.042726096606792385,1.2115094197714324
164,11,a,323.15,2,0.4439,0.44,0.1161,0.0,0.0,0.0,0.0,0.0,0.852,0.0414,0.1066,0.0,0.0,0.0,0.0,0.0,0.0255,0.8095,0.165,0.0,0.0,0.0,0.0,0.0,0.956457193835279,-0.042726096606792385,1.2115094197714324
165,11,a,323.15,2,0.4249,0.4243,0.1508,0.0,0.0,0.0,0.0,0.0,0.8181999999999999,0.0466,0.1352,0.0,0.0,0.0,0.0,0.0,0.0313,0.7619,0.20679999999999998,0.0,0.0,0.0,0.0,0.0,0.956457193835279,-0.042726096606792385,1.2115094197714324
166,11,a,323.15,2,0.42969999999999997,0.406,0.1643,0.0,0.0,0.0,0.0,0.0,0.8029000000000001,0.0487,0.1484,0.0,0.0,0.0,0.0,0.0,0.0341,0.7419,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.956457193835279,-0.042726096606792385,1.2115094197714324
174,12,a,323.15,2,0.27483,0.27208,0.45309,0.0,0.0,0.0,0.0,0.0,0.72285,0.03399,0.24316,0.0,0.0,0.0,0.0,0.0,0.09936,0.35298999999999997,0.54765,0.0,0.0,0.0,0.0,0.0,0.9581282378633382,-1.2870358367408588,0.8456656203748313
175,12,a,323.15,2,0.25812999999999997,0.32604,0.41583,0.0,0.0,0.0,0.0,0.0,0.7497,0.03678,0.21352000000000002,0.0,0.0,0.0,0.0,0.0,0.07155,0.4264,0.50205,0.0,0.0,0.0,0.0,0.0,0.9581282378633382,-1.2870358367408588,0.8456656203748313
176,12,a,323.15,2,0.32158000000000003,0.34615,0.33226999999999995,0.0,0.0,0.0,0.0,0.0,0.82498,0.02259,0.15243,0.0,0.0,0.0,0.0,0.0,0.03564,0.52416,0.44020000000000004,0.0,0.0,0.0,0.0,0.0,0.9581282378633382,-1.2870358367408588,0.8456656203748313
177,12,a,323.15,2,0.36701999999999996,0.38322,0.24975999999999998,0.0,0.0,0.0,0.0,0.0,0.8655200000000001,0.01629,0.11819,0.0,0.0,0.0,0.0,0.0,0.0154,0.63689,0.34771,0.0,0.0,0.0,0.0,0.0,0.9581282378633382,-1.2870358367408588,0.8456656203748313
178,12,a,323.15,2,0.20501000000000003,0.58997,0.20501999999999998,0.0,0.0,0.0,0.0,0.0,0.9079,0.01424,0.07786,0.0,0.0,0.0,0.0,0.0,0.01123,0.75383,0.23494,0.0,0.0,0.0,0.0,0.0,0.9581282378633382,-1.2870358367408588,0.8456656203748313
179,12,a,323.15,2,0.20613,0.6546,0.13927,0.0,0.0,0.0,0.0,0.0,0.94234,0.01119,0.046470000000000004,0.0,0.0,0.0,0.0,0.0,0.0097,0.8351900000000001,0.15511,0.0,0.0,0.0,0.0,0.0,0.9581282378633382,-1.2870358367408588,0.8456656203748313
180,12,a,353.15,2,0.1865,0.34201,0.47149,0.0,0.0,0.0,0.0,0.0,0.6619700000000001,0.06726,0.27077,0.0,0.0,0.0,0.0,0.0,0.12597,0.37066000000000004,0.50337,0.0,0.0,0.0,0.0,0.0,0.9581282378633382,-1.2870358367408588,0.8456656203748313
